l_hand_min_x,l_hand_min_y,l_hand_width,l_hand_height,r_hand_min_x,r_hand_min_y,r_hand_width,r_hand_height,object_min_x,object_min_y,object_width,object_height,picture_name,grasp
855,763,218,126,1339,511,181,109,1328,795,77,168,simulation00949.png,precision
1189,833,144,76,0,0,0,0,1125,954,231,123,simulation00497.png,precision
884,452,175,122,0,0,0,0,949,668,125,127,simulation02919.png,precision
999,350,157,98,0,0,0,0,963,659,129,132,simulation02777.png,precision
993,354,153,103,0,0,0,0,938,943,226,126,simulation02778.png,precision
886,336,161,122,1142,810,222,94,821,692,138,139,simulation02275.png,precision
779,295,175,124,0,0,0,0,765,685,77,83,simulation02248.png,precision
1238,801,179,87,0,0,0,0,1157,948,238,142,simulation00445.png,precision
0,0,0,0,1240,816,180,123,1064,626,139,136,simulation02738.png,precision
670,616,168,119,1461,393,81,148,1451,399,236,217,simulation01608.png,precision
903,361,153,116,1142,813,221,98,812,690,138,140,simulation02278.png,precision
891,745,186,124,1184,450,173,118,1221,800,83,145,simulation00892.png,precision
779,302,168,127,1165,694,165,121,1182,1002,183,120,simulation02260.png,precision
810,293,168,129,1105,640,133,127,873,726,117,120,simulation02171.png,precision
1098,894,158,68,0,0,0,0,1102,961,192,125,simulation01410.png,precision
911,769,216,134,1053,444,176,117,1029,529,106,108,simulation00961.png,precision
754,355,133,122,0,0,0,0,984,859,37,186,simulation00591.png,precision
1219,807,183,76,0,0,0,0,1151,950,235,138,simulation00459.png,precision
725,621,164,120,0,0,0,0,918,771,100,121,simulation01682.png,precision
0,0,0,0,704,615,146,112,995,928,274,123,simulation02732.png,precision
1238,804,179,86,0,0,0,0,1156,948,238,141,simulation00446.png,precision
752,578,158,118,1047,781,172,122,944,754,101,127,simulation01718.png,precision
0,0,0,0,1173,865,143,75,1086,966,250,117,simulation00554.png,precision
1052,781,173,118,0,0,0,0,1261,823,49,63,simulation01720.png,precision
720,630,166,119,1308,499,167,132,1275,978,118,93,simulation01661.png,precision
715,263,162,103,0,0,0,0,981,855,40,208,simulation00467.png,precision
944,771,206,130,1018,485,128,89,925,716,108,135,simulation00979.png,precision
0,0,0,0,1209,783,154,136,1223,904,168,165,simulation02936.png,precision
701,624,109,119,0,0,0,0,936,936,252,129,simulation02957.png,precision
911,744,209,126,1339,522,130,81,1280,977,151,122,simulation00927.png,precision
910,744,208,125,1323,511,129,83,1276,974,145,118,simulation00926.png,precision
1002,367,135,91,0,0,0,0,962,659,129,132,simulation02779.png,precision
721,632,162,119,1389,397,184,163,909,782,100,118,simulation01654.png,precision
752,616,177,115,1355,371,211,115,1225,978,200,134,simulation00828.png,precision
805,265,179,163,0,0,0,0,827,660,124,124,simulation01393.png,precision
769,184,142,128,0,0,0,0,804,694,119,126,simulation02080.png,precision
684,584,156,115,1417,337,130,172,1431,335,240,168,simulation01593.png,precision
723,623,163,119,1073,754,143,133,1056,798,81,85,simulation01679.png,precision
687,624,159,113,1509,406,155,160,874,779,108,119,simulation01616.png,precision
0,0,0,0,996,776,233,88,741,962,66,47,simulation02339.png,precision
782,619,192,116,1381,412,211,109,1334,500,126,125,simulation00835.png,precision
704,632,163,117,1519,406,186,193,1520,429,257,191,simulation01624.png,precision
881,332,171,123,1143,803,224,95,824,693,137,138,simulation02274.png,precision
688,586,151,110,1404,319,158,181,845,779,113,119,simulation01588.png,precision
1134,889,169,74,0,0,0,0,917,661,124,123,simulation01470.png,precision
708,576,105,126,0,0,0,0,1102,888,44,209,simulation02949.png,precision
858,526,148,93,1207,781,159,136,1223,905,170,165,simulation02930.png,precision
1045,777,148,121,0,0,0,0,1214,887,78,161,simulation01694.png,precision
906,770,217,135,1070,443,185,114,1047,525,109,109,simulation00960.png,precision
1150,888,150,66,0,0,0,0,935,662,124,123,simulation01481.png,precision
752,536,159,113,1347,310,180,188,1339,352,175,172,simulation01582.png,precision
945,770,205,128,1018,487,125,89,925,714,107,135,simulation00983.png,precision
0,0,0,0,999,776,233,88,743,962,66,48,simulation02338.png,precision
692,596,159,116,1417,377,108,148,858,777,109,118,simulation01601.png,precision
869,321,168,116,1086,795,215,116,846,738,118,120,simulation02158.png,precision
1080,397,161,95,0,0,0,0,1039,476,96,103,simulation00783.png,precision
0,0,0,0,1260,364,164,154,1254,404,209,230,simulation01575.png,precision
1188,827,145,71,0,0,0,0,1130,950,230,124,simulation00485.png,precision
998,314,122,157,0,0,0,0,940,944,233,128,simulation02773.png,precision
0,0,0,0,1283,801,130,85,1143,955,232,144,simulation02057.png,precision
1094,899,191,129,0,0,0,0,1035,972,278,120,simulation01302.png,precision
908,752,194,119,1097,427,171,116,1128,863,62,181,simulation00901.png,precision
1174,856,139,78,0,0,0,0,1091,966,250,116,simulation00542.png,precision
906,314,156,108,1176,770,164,156,937,664,123,126,simulation02866.png,precision
881,740,193,127,1225,462,164,102,1227,969,188,130,simulation00885.png,precision
1088,910,139,108,704,256,140,88,1106,966,200,127,simulation01419.png,precision
834,335,168,78,1223,843,87,79,831,736,113,117,simulation02128.png,precision
1164,883,121,76,0,0,0,0,1183,957,150,118,simulation01485.png,precision
776,299,187,119,0,0,0,0,786,691,75,81,simulation02230.png,precision
864,289,162,111,0,0,0,0,898,742,191,93,simulation00529.png,precision
919,469,100,138,1306,793,142,89,812,916,225,148,simulation02050.png,precision
1246,801,168,80,0,0,0,0,1165,947,235,143,simulation00426.png,precision
910,727,180,117,0,0,0,0,907,726,66,56,simulation00791.png,precision
793,290,176,135,1128,654,135,120,1169,985,141,97,simulation02176.png,precision
1106,926,146,79,0,0,0,0,1132,974,196,125,simulation01437.png,precision
0,0,0,0,706,615,140,113,994,928,273,123,simulation02733.png,precision
721,624,164,120,1087,744,163,132,1104,681,122,117,simulation01677.png,precision
779,266,192,143,0,0,0,0,787,708,74,79,simulation02202.png,precision
1172,851,140,75,0,0,0,0,1099,963,247,117,simulation00535.png,precision
866,663,203,130,1366,517,203,117,1224,985,225,151,simulation00853.png,precision
0,0,0,0,1155,461,180,164,1112,493,122,308,simulation01540.png,precision
826,664,185,122,1327,555,198,128,1225,986,226,152,simulation00857.png,precision
1146,888,157,70,0,0,0,0,934,662,124,123,simulation01480.png,precision
807,691,184,124,1268,595,178,123,1227,978,222,143,simulation00864.png,precision
1107,904,162,71,0,0,0,0,1128,966,170,119,simulation01449.png,precision
0,0,0,0,763,164,137,133,838,349,192,140,simulation00507.png,precision
944,763,206,127,1024,486,119,93,920,710,107,134,simulation00988.png,precision
825,333,140,173,0,0,0,0,773,781,123,119,simulation01500.png,precision
873,516,139,95,1206,780,161,137,1223,905,171,165,simulation02929.png,precision
778,298,186,126,1110,746,202,91,787,698,74,80,simulation02221.png,precision
774,296,192,127,1155,716,131,106,1192,1004,153,116,simulation02227.png,precision
692,630,163,114,1529,399,164,185,1522,421,182,80,simulation01619.png,precision
763,270,188,144,1207,692,159,101,1181,1001,131,101,simulation02196.png,precision
1170,847,141,78,0,0,0,0,1100,962,245,117,simulation00534.png,precision
0,0,0,0,1185,764,156,157,916,926,210,119,simulation02837.png,precision
789,294,173,125,0,0,0,0,775,686,77,82,simulation02243.png,precision
960,349,113,109,1183,765,160,154,915,926,213,120,simulation02843.png,precision
800,250,168,112,0,0,0,0,859,460,192,198,simulation02100.png,precision
0,0,0,0,1110,819,226,95,1160,1013,247,124,simulation02298.png,precision
697,587,157,114,1420,361,97,156,1475,307,122,110,simulation01598.png,precision
894,746,216,126,1387,552,137,83,1288,984,155,128,simulation00932.png,precision
749,369,132,126,0,0,0,0,599,672,91,90,simulation00595.png,precision
966,355,115,108,1184,764,156,154,915,926,213,119,simulation02839.png,precision
0,0,0,0,990,762,233,90,809,708,79,150,simulation02364.png,precision
0,0,0,0,1044,787,225,93,862,672,120,194,simulation02325.png,precision
905,342,163,120,0,0,0,0,832,748,118,120,simulation02145.png,precision
808,626,204,121,1393,430,215,111,1372,517,191,126,simulation00838.png,precision
870,740,192,127,1284,511,155,88,1230,973,202,134,simulation00878.png,precision
702,632,105,121,0,0,0,0,939,933,251,126,simulation02960.png,precision
912,750,196,122,1063,412,154,111,1008,637,130,127,simulation00904.png,precision
674,617,164,115,1465,394,94,154,865,776,109,118,simulation01609.png,precision
720,628,164,119,1101,733,166,136,1104,682,122,117,simulation01675.png,precision
1173,855,142,72,0,0,0,0,1094,965,250,116,simulation00540.png,precision
828,357,166,164,0,0,0,0,772,781,123,119,simulation01510.png,precision
718,629,164,118,1129,712,167,131,1103,683,122,117,simulation01672.png,precision
774,288,181,141,0,0,0,0,791,712,72,77,simulation02186.png,precision
722,204,178,108,0,0,0,0,973,859,40,205,simulation00475.png,precision
0,0,0,0,772,301,171,120,855,701,131,134,simulation02259.png,precision
857,441,163,113,0,0,0,0,974,622,67,139,simulation02899.png,precision
1097,896,150,64,0,0,0,0,1102,963,192,126,simulation01414.png,precision
874,746,191,124,1005,527,133,96,980,603,87,89,simulation00766.png,precision
0,0,0,0,1247,803,169,146,1056,626,139,136,simulation02744.png,precision
0,0,0,0,1066,803,224,92,709,691,110,132,simulation02315.png,precision
720,629,162,118,1110,724,156,134,1104,682,122,116,simulation01674.png,precision
719,232,169,105,0,0,0,0,978,857,39,207,simulation00470.png,precision
881,742,197,127,1237,467,153,99,1227,970,190,130,simulation00884.png,precision
714,635,166,119,1500,391,191,195,1489,429,242,200,simulation01634.png,precision
0,0,0,0,1237,808,169,69,1159,947,237,142,simulation00440.png,precision
925,481,93,135,1314,789,140,89,816,916,236,154,simulation02048.png,precision
892,715,208,130,0,0,0,0,1169,885,79,171,simulation00809.png,precision
842,362,154,163,0,0,0,0,773,782,122,120,simulation01517.png,precision
1169,854,135,80,0,0,0,0,1098,963,248,117,simulation00536.png,precision
0,0,0,0,983,350,124,107,917,926,209,119,simulation02834.png,precision
1172,863,142,79,0,0,0,0,1086,966,250,117,simulation00555.png,precision
875,449,173,108,0,0,0,0,941,668,124,127,simulation02906.png,precision
1013,330,139,155,0,0,0,0,947,946,251,138,simulation02767.png,precision
709,636,163,117,1504,401,197,192,1503,432,218,189,simulation01630.png,precision
1266,890,123,63,0,0,0,0,1180,1007,236,113,simulation02147.png,precision
798,232,160,114,0,0,0,0,872,447,175,219,simulation02097.png,precision
944,769,205,127,1021,489,123,87,924,713,107,135,simulation00984.png,precision
782,381,126,124,0,0,0,0,972,862,41,192,simulation00604.png,precision
833,347,161,164,0,0,0,0,772,780,123,119,simulation01505.png,precision
874,451,168,106,0,0,0,0,940,668,124,126,simulation02905.png,precision
0,0,0,0,1122,818,218,94,1168,1011,251,126,simulation02293.png,precision
0,0,0,0,727,294,141,125,697,795,132,120,simulation01456.png,precision
835,299,158,127,1076,672,166,114,867,727,117,120,simulation02168.png,precision
917,489,97,135,1326,786,144,85,818,916,248,162,simulation02046.png,precision
773,272,165,121,0,0,0,0,854,488,174,227,simulation02113.png,precision
878,740,194,129,1270,493,151,92,1229,972,199,133,simulation00880.png,precision
879,753,188,119,1004,519,138,99,981,600,88,91,simulation00770.png,precision
1214,887,136,74,0,0,0,0,1182,1008,239,113,simulation02150.png,precision
937,345,123,108,1178,769,158,161,936,662,123,127,simulation02853.png,precision
906,744,214,128,1363,537,137,84,1286,983,158,126,simulation00929.png,precision
705,631,103,124,0,0,0,0,943,927,248,122,simulation02964.png,precision
910,752,175,107,0,0,0,0,1202,897,82,171,simulation00800.png,precision
1043,775,151,124,0,0,0,0,1214,888,77,163,simulation01695.png,precision
795,264,177,155,0,0,0,0,826,661,124,124,simulation01397.png,precision
863,740,186,125,1000,536,131,93,974,606,87,86,simulation00759.png,precision
809,256,151,165,0,0,0,0,831,657,125,125,simulation01383.png,precision
866,740,186,126,1004,536,128,93,974,606,87,86,simulation00760.png,precision
720,631,163,120,1377,406,188,160,910,782,100,117,simulation01655.png,precision
0,0,0,0,1039,786,229,93,857,671,122,194,simulation02326.png,precision
720,193,185,120,0,0,0,0,971,859,38,204,simulation00477.png,precision
939,778,211,132,1013,483,131,92,915,722,111,138,simulation00972.png,precision
0,0,0,0,1065,726,196,117,938,540,176,206,simulation02163.png,precision
0,0,0,0,778,272,132,104,825,665,125,125,simulation01407.png,precision
756,574,128,106,0,0,0,0,952,805,120,90,simulation02939.png,precision
946,770,204,129,1017,485,126,91,925,715,107,135,simulation00982.png,precision
872,744,187,124,1003,533,133,96,985,605,102,87,simulation00763.png,precision
805,478,138,132,1243,796,170,153,1220,734,104,111,simulation02752.png,precision
716,195,125,104,0,0,0,0,921,887,43,203,simulation00565.png,precision
0,0,0,0,1079,812,207,93,732,880,146,105,simulation02308.png,precision
0,0,0,0,1131,812,218,97,1177,1006,247,127,simulation02288.png,precision
722,624,162,119,1080,754,136,130,916,773,100,120,simulation01678.png,precision
704,607,117,124,0,0,0,0,1104,890,45,210,simulation02954.png,precision
0,0,0,0,1058,797,220,92,695,692,109,127,simulation02319.png,precision
899,747,205,120,1327,255,167,99,1297,841,66,144,simulation00805.png,precision
964,249,157,178,0,0,0,0,923,932,204,120,simulation02808.png,precision
816,630,210,124,1389,433,219,114,1378,520,198,121,simulation00839.png,precision
672,619,166,110,1454,388,84,150,863,777,109,118,simulation01607.png,precision
902,747,203,122,1229,460,119,81,1252,957,115,105,simulation00921.png,precision
675,617,163,117,1469,398,99,149,866,776,108,118,simulation01610.png,precision
794,291,174,137,1131,660,134,116,1171,987,140,98,simulation02177.png,precision
0,0,0,0,726,308,130,89,871,852,86,94,simulation00585.png,precision
0,0,0,0,1262,789,171,89,1176,950,234,146,simulation00405.png,precision
759,180,168,122,0,0,0,0,875,360,193,142,simulation00514.png,precision
850,282,162,120,0,0,0,0,899,742,192,93,simulation00528.png,precision
728,610,161,120,1032,772,155,120,1023,897,161,89,simulation01710.png,precision
988,341,131,107,1185,770,155,151,918,926,208,119,simulation02830.png,precision
1321,262,168,88,0,0,0,0,1267,307,121,104,simulation00804.png,precision
0,0,0,0,1077,810,222,91,1137,1013,248,123,simulation02311.png,precision
0,0,0,0,1246,797,170,154,1226,733,105,111,simulation02749.png,precision
881,757,190,122,0,0,0,0,939,722,67,57,simulation00777.png,precision
1171,841,143,76,0,0,0,0,1101,960,242,117,simulation00530.png,precision
974,305,145,143,1192,775,159,152,926,935,209,120,simulation02802.png,precision
787,293,192,126,0,0,0,0,787,703,75,79,simulation02214.png,precision
1228,820,116,73,0,0,0,0,975,899,43,191,simulation02085.png,precision
795,295,170,128,1142,681,133,100,1177,989,139,98,simulation02180.png,precision
0,0,0,0,1245,800,167,78,1166,947,235,143,simulation00424.png,precision
1105,880,146,69,0,0,0,0,1101,954,190,123,simulation01400.png,precision
1149,888,178,71,0,0,0,0,937,662,124,123,simulation01482.png,precision
689,584,154,114,1420,341,124,177,1431,341,251,184,simulation01594.png,precision
972,272,147,178,0,0,0,0,920,926,208,118,simulation02824.png,precision
1003,349,133,158,0,0,0,0,950,944,258,137,simulation02765.png,precision
797,264,163,119,0,0,0,0,863,483,181,203,simulation02104.png,precision
791,320,145,150,0,0,0,0,872,670,124,124,simulation01451.png,precision
858,745,207,127,1389,559,152,90,1369,619,97,84,simulation00942.png,precision
1109,914,179,70,888,356,114,93,849,675,127,126,simulation01434.png,precision
901,428,135,119,0,0,0,0,959,662,123,121,simulation01523.png,precision
857,644,213,128,1408,449,210,115,1353,531,134,118,simulation00842.png,precision
996,338,150,116,0,0,0,0,939,943,229,124,simulation02775.png,precision
909,751,193,121,1085,423,167,115,1130,863,62,180,simulation00902.png,precision
718,636,165,118,1482,367,183,201,901,783,103,118,simulation01640.png,precision
773,263,194,148,0,0,0,0,788,709,74,78,simulation02200.png,precision
1228,836,100,61,699,271,150,112,1075,781,106,131,simulation00584.png,precision
0,0,0,0,842,455,126,130,925,609,69,68,simulation02754.png,precision
907,749,194,124,1110,431,172,121,1127,864,61,181,simulation00900.png,precision
1106,907,177,70,0,0,0,0,1128,968,176,119,simulation01445.png,precision
976,357,108,103,1185,765,157,157,917,926,210,119,simulation02836.png,precision
909,743,212,128,1352,531,130,82,1283,980,153,124,simulation00928.png,precision
708,635,163,114,1505,406,196,192,1507,432,226,184,simulation01628.png,precision
865,765,218,130,1312,488,185,111,1332,794,78,169,simulation00951.png,precision
699,249,144,115,0,0,0,0,863,860,86,95,simulation00582.png,precision
864,737,194,126,1293,528,154,88,1269,593,97,89,simulation00876.png,precision
1091,882,138,96,0,0,0,0,1102,958,192,124,simulation01405.png,precision
0,0,0,0,1248,799,175,81,1168,948,235,143,simulation00421.png,precision
780,297,172,124,0,0,0,0,1025,929,49,214,simulation02253.png,precision
911,748,198,122,1042,399,150,109,1013,635,129,126,simulation00906.png,precision
872,332,169,121,1144,797,227,96,827,694,136,138,simulation02273.png,precision
790,626,178,118,1337,348,209,108,1297,416,124,114,simulation00823.png,precision
728,620,163,121,1046,778,150,130,1067,775,91,45,simulation01689.png,precision
921,323,153,96,0,0,0,0,893,743,193,93,simulation00533.png,precision
756,616,194,118,1370,389,207,115,1228,981,218,139,simulation00832.png,precision
1186,836,145,75,0,0,0,0,1121,956,231,123,simulation00500.png,precision
792,291,172,135,1137,668,128,108,1173,987,139,97,simulation02178.png,precision
0,0,0,0,1246,804,172,151,1058,626,139,136,simulation02743.png,precision
881,743,194,124,1204,452,166,109,1214,800,85,145,simulation00888.png,precision
0,0,0,0,1037,787,229,89,854,671,120,193,simulation02327.png,precision
971,448,154,76,1182,481,172,174,1184,955,140,109,simulation01537.png,precision
0,0,0,0,979,765,171,90,818,700,104,159,simulation02352.png,precision
944,765,206,127,1024,486,123,92,921,711,107,134,simulation00987.png,precision
1024,489,147,103,0,0,0,0,995,575,91,96,simulation00776.png,precision
0,0,0,0,806,285,111,103,872,483,158,234,simulation02118.png,precision
895,382,155,90,0,0,0,0,831,745,116,120,simulation02137.png,precision
709,637,164,114,1504,405,198,189,1505,433,221,185,simulation01629.png,precision
723,630,161,119,1268,567,127,115,1276,978,118,94,simulation01664.png,precision
716,635,164,119,1497,382,187,194,897,782,102,118,simulation01636.png,precision
693,584,154,117,1422,348,111,167,1427,345,253,198,simulation01595.png,precision
960,348,118,104,0,0,0,0,935,658,124,127,simulation02844.png,precision
789,294,187,128,0,0,0,0,787,702,75,80,simulation02215.png,precision
776,349,169,165,0,0,0,0,772,782,125,120,simulation01494.png,precision
910,510,88,118,1348,776,146,83,825,914,245,167,simulation02041.png,precision
808,670,183,121,1303,578,201,125,1225,985,226,150,simulation00859.png,precision
829,335,154,117,0,0,0,0,777,625,132,133,simulation01354.png,precision
0,0,0,0,783,373,156,141,770,782,124,119,simulation01492.png,precision
1199,829,111,79,0,0,0,0,1208,841,65,77,simulation02107.png,precision
831,355,166,163,0,0,0,0,772,780,123,119,simulation01507.png,precision
938,777,206,132,1007,478,137,94,908,725,112,140,simulation00969.png,precision
719,629,165,119,1278,544,157,121,1275,978,118,94,simulation01663.png,precision
723,632,163,119,1351,425,186,159,911,781,100,118,simulation01657.png,precision
1223,806,183,82,0,0,0,0,1150,950,235,137,simulation00461.png,precision
754,364,127,123,0,0,0,0,983,858,37,186,simulation00593.png,precision
963,261,119,172,1185,776,160,152,924,934,206,120,simulation02805.png,precision
773,298,191,125,1114,745,196,85,787,697,74,81,simulation02222.png,precision
784,294,187,123,0,0,0,0,784,689,75,81,simulation02234.png,precision
841,350,130,170,0,0,0,0,932,791,111,86,simulation01515.png,precision
885,360,132,159,0,0,0,0,859,675,126,124,simulation01442.png,precision
773,361,168,155,0,0,0,0,771,782,125,119,simulation01493.png,precision
1094,910,180,104,0,0,0,0,1026,973,279,119,simulation01300.png,precision
877,750,190,122,1005,521,136,98,979,602,85,92,simulation00769.png,precision
801,307,160,135,1146,714,205,125,846,700,133,135,simulation02264.png,precision
1264,859,117,77,0,0,0,0,838,877,121,77,simulation02136.png,precision
809,545,170,86,1208,781,153,144,1223,904,168,165,simulation02934.png,precision
938,779,206,128,1008,481,134,93,910,725,112,140,simulation00970.png,precision
721,630,163,120,1248,596,143,120,1276,978,119,94,simulation01665.png,precision
883,666,234,135,1388,496,207,115,1341,579,129,117,simulation00850.png,precision
899,727,208,133,0,0,0,0,858,739,71,72,simulation00807.png,precision
745,590,168,119,1047,783,131,107,940,757,100,125,simulation01715.png,precision
720,566,111,130,0,0,0,0,958,804,120,91,simulation02946.png,precision
0,0,0,0,990,762,233,90,808,708,79,150,simulation02363.png,precision
817,293,166,127,1091,648,148,124,871,726,118,120,simulation02170.png,precision
677,614,163,115,1444,386,90,150,862,777,109,118,simulation01606.png,precision
727,618,165,121,1052,778,153,122,1040,908,150,105,simulation01684.png,precision
856,724,196,132,1296,550,159,98,1268,620,100,92,simulation00873.png,precision
886,749,185,122,0,0,0,0,932,720,67,53,simulation00780.png,precision
848,323,173,137,1141,754,228,116,836,697,133,136,simulation02269.png,precision
774,298,189,126,1125,737,179,87,787,696,74,80,simulation02223.png,precision
890,319,168,107,1133,862,208,103,839,743,118,122,simulation02154.png,precision
1326,259,172,102,0,0,0,0,1293,840,68,145,simulation00806.png,precision
851,352,173,75,1236,846,98,79,830,739,114,119,simulation02131.png,precision
706,579,103,128,0,0,0,0,1102,888,44,209,simulation02950.png,precision
942,762,207,127,1021,486,121,90,919,709,107,134,simulation00989.png,precision
888,468,174,110,1197,787,153,143,950,668,125,127,simulation02920.png,precision
0,0,0,0,1093,815,234,97,1149,1014,249,123,simulation02304.png,precision
0,0,0,0,1103,817,227,94,1155,1014,247,124,simulation02301.png,precision
1258,856,120,77,0,0,0,0,838,875,121,78,simulation02135.png,precision
0,0,0,0,1256,792,172,92,1175,950,235,146,simulation00410.png,precision
978,293,142,158,1185,767,154,156,919,926,209,119,simulation02826.png,precision
0,0,0,0,992,767,228,86,814,688,92,141,simulation02348.png,precision
1098,900,162,70,712,263,138,87,1109,968,202,127,simulation01421.png,precision
777,268,196,138,0,0,0,0,786,708,73,79,simulation02203.png,precision
0,0,0,0,704,615,148,113,993,927,272,125,simulation02737.png,precision
0,0,0,0,1121,818,218,94,1167,1012,249,126,simulation02294.png,precision
1004,339,142,162,0,0,0,0,948,945,254,137,simulation02766.png,precision
719,223,173,110,0,0,0,0,977,857,39,207,simulation00471.png,precision
1058,785,184,130,0,0,0,0,1044,894,203,58,simulation01722.png,precision
890,312,164,106,1177,769,163,159,938,663,123,126,simulation02869.png,precision
778,297,190,119,0,0,0,0,786,691,75,82,simulation02231.png,precision
871,298,172,127,0,0,0,0,940,662,123,126,simulation02872.png,precision
1114,861,120,91,0,0,0,0,1112,942,203,125,simulation01370.png,precision
810,311,165,140,1142,722,211,121,842,699,129,135,simulation02265.png,precision
914,773,216,128,1038,448,168,113,1015,533,102,106,simulation00962.png,precision
852,755,217,131,1358,532,170,99,1332,596,109,94,simulation00947.png,precision
829,342,144,142,0,0,0,0,773,781,123,119,simulation01501.png,precision
945,772,205,130,1019,486,126,94,924,717,108,135,simulation00977.png,precision
796,290,174,136,1137,652,133,129,1167,984,141,97,simulation02175.png,precision
783,293,187,132,1100,751,206,91,787,699,74,80,simulation02219.png,precision
892,419,142,130,0,0,0,0,958,662,123,121,simulation01522.png,precision
1052,797,162,88,0,0,0,0,1259,823,47,61,simulation01719.png,precision
887,743,187,124,1195,453,170,110,1217,800,85,145,simulation00890.png,precision
967,265,166,162,0,0,0,0,920,928,207,120,simulation02817.png,precision
769,296,127,153,0,0,0,0,691,797,133,120,simulation01454.png,precision
705,633,101,121,0,0,0,0,946,925,245,121,simulation02966.png,precision
0,0,0,0,993,761,234,87,809,708,79,152,simulation02367.png,precision
914,747,171,110,0,0,0,0,1204,898,82,172,simulation00799.png,precision
969,261,163,159,0,0,0,0,921,928,207,120,simulation02815.png,precision
897,748,195,122,1161,448,182,119,1117,745,169,110,simulation00895.png,precision
892,344,159,123,1141,812,210,98,818,692,137,139,simulation02276.png,precision
914,749,195,123,1039,398,149,102,1015,635,129,126,simulation00907.png,precision
1111,918,133,59,0,0,0,0,1122,973,206,128,simulation01426.png,precision
816,301,150,121,0,0,0,0,829,653,126,124,simulation01375.png,precision
1193,826,146,70,0,0,0,0,1130,950,230,126,simulation00482.png,precision
0,0,0,0,1250,795,180,92,1171,949,235,144,simulation00416.png,precision
872,745,188,124,1004,531,131,97,978,604,87,88,simulation00764.png,precision
895,491,163,102,1200,784,153,145,952,667,126,127,simulation02922.png,precision
0,0,0,0,988,764,225,89,808,708,78,151,simulation02359.png,precision
818,265,146,149,0,0,0,0,830,658,125,124,simulation01387.png,precision
840,476,141,101,1282,336,184,170,1278,381,216,215,simulation01577.png,precision
1035,386,179,110,0,0,0,0,1004,781,116,134,simulation00547.png,precision
718,629,164,118,1138,704,173,133,1199,899,66,139,simulation01671.png,precision
738,598,167,118,1038,778,153,113,936,758,101,125,simulation01713.png,precision
831,337,153,120,0,0,0,0,784,624,109,133,simulation01353.png,precision
798,266,184,160,0,0,0,0,826,661,124,124,simulation01395.png,precision
663,175,146,102,0,0,0,0,949,887,41,200,simulation00574.png,precision
890,474,167,108,1198,784,153,148,951,668,125,127,simulation02921.png,precision
860,397,141,139,0,0,0,0,934,792,111,86,simulation01519.png,precision
792,210,176,131,1161,849,137,50,1101,959,232,118,simulation00521.png,precision
1185,837,145,71,0,0,0,0,1118,956,230,123,simulation00501.png,precision
949,341,121,113,1179,767,164,154,935,660,124,127,simulation02847.png,precision
751,614,181,117,1373,385,200,107,1227,980,212,138,simulation00830.png,precision
882,755,189,122,1032,465,156,109,1003,553,90,99,simulation00778.png,precision
773,522,148,105,1334,316,182,183,1326,357,189,186,simulation01581.png,precision
1231,803,179,84,0,0,0,0,1151,949,235,138,simulation00457.png,precision
0,0,0,0,992,775,235,86,737,963,56,45,simulation02343.png,precision
0,0,0,0,702,616,148,113,857,772,146,135,simulation02735.png,precision
800,235,160,115,0,0,0,0,866,450,183,212,simulation02098.png,precision
689,627,162,114,1524,400,163,181,876,779,107,118,simulation01618.png,precision
718,273,157,101,0,0,0,0,983,855,40,209,simulation00466.png,precision
879,313,177,105,1178,768,164,156,938,663,123,126,simulation02870.png,precision
740,586,134,107,0,0,0,0,954,804,119,90,simulation02941.png,precision
0,0,0,0,1124,816,217,94,1172,1010,249,127,simulation02291.png,precision
944,342,121,111,1182,767,157,155,935,661,124,127,simulation02849.png,precision
1148,836,145,106,0,0,0,0,1187,956,142,111,simulation01520.png,precision
803,295,130,97,0,0,0,0,833,734,112,116,simulation02120.png,precision
0,0,0,0,1067,801,219,91,706,690,110,133,simulation02316.png,precision
0,0,0,0,886,439,170,99,946,668,125,127,simulation02915.png,precision
1091,905,204,123,0,0,0,0,1031,972,281,119,simulation01301.png,precision
890,708,203,130,0,0,0,0,1166,884,77,170,simulation00810.png,precision
802,288,171,140,1120,641,133,124,1166,983,144,98,simulation02174.png,precision
0,0,0,0,1231,367,190,159,1230,416,202,237,simulation01573.png,precision
746,172,158,124,1192,834,143,69,1130,951,231,122,simulation00492.png,precision
733,308,117,120,0,0,0,0,703,793,132,120,simulation01458.png,precision
1197,844,139,58,0,0,0,0,1130,951,230,123,simulation00489.png,precision
802,256,164,113,0,0,0,0,858,466,191,197,simulation02101.png,precision
1236,825,124,73,0,0,0,0,846,384,149,215,simulation02081.png,precision
1113,912,161,66,0,0,0,0,1129,970,180,119,simulation01443.png,precision
1040,778,150,119,0,0,0,0,1214,888,77,163,simulation01698.png,precision
1017,313,132,167,0,0,0,0,944,946,242,135,simulation02769.png,precision
855,448,166,114,0,0,0,0,967,625,69,128,simulation02900.png,precision
792,195,136,129,0,0,0,0,796,685,120,128,simulation02077.png,precision
880,740,194,129,1263,484,150,94,1228,971,196,132,simulation00881.png,precision
0,0,0,0,1074,808,218,92,1136,1012,249,123,simulation02312.png,precision
1187,826,147,75,0,0,0,0,1130,950,230,123,simulation00487.png,precision
991,332,162,128,0,0,0,0,940,944,232,126,simulation02774.png,precision
